ID1,text,medialink,Sentiment
8864,Rainbow Run #selfie #roodeberg,#https://instagram.com/p/5B8qwtCELM/#,Neutral
8880,Surfers and horses #noordhoek #beach #capetown #explorecapetown #CapeEscapades #capetownmag #instacptpix,#https://instagram.com/p/5FOZA3n7_d/#,Neutral
8887,#capetown #southafrica #tunnel #chapmanspeak,#https://instagram.com/p/5EvUdAunIj/#,Neutral
8898,Indian meets Atlantic,#https://instagram.com/p/5EdCp6x5mu/#,Neutral
8924,exploring,#https://instagram.com/p/4-MEK4S-5d/#,Neutral
8929,to the ends of the earth would you follow me? There's a world that was meant for our eyes to see,#https://instagram.com/p/491CxXuVuu/#,Neutral
8939,"A thirsty Ostrich 
#capeofgoodhope #ostrich #atlanticocean #drinking #capetourswithmac",#https://instagram.com/p/484Wpgg9qy/#,Neutral
8972,#nofilter,#https://instagram.com/p/5FnrBhBxy2/#,Neutral
8973,Simplicity is the key to elegance,#https://instagram.com/p/5Fln_xMvFK/#,Neutral
8978,Whatevez,#https://instagram.com/p/5FakvyMvJb/#,Neutral
8980,This view though #ocean #cliff #blue #drive,#https://instagram.com/p/5FXObPJ-Ij/#,Neutral
8997,I can start fires with what I feel for you @simonesmouton,#https://instagram.com/p/5Elk1CPB4b/#,Neutral
9001,Strolling withe these lady's today so bad ass,#https://instagram.com/p/5F4F9tL1Iz/#,Neutral
9017,#mutualheights #architecture #CapeTown #urbex #artdeco #window #stairs #photography #crazylittlething,#https://instagram.com/p/5FxEI0qLkp/#,Neutral
9018,#Dolphins on our doorstep,#https://instagram.com/p/5Fwz5rtG4q/#,Neutral
9028,Wild  #southafrica #capetown #capeofgoodhope,#https://instagram.com/p/5KuqSStiv4/#,Neutral
9044,a beach is like an accident you can't stop looking #nofilter #simplelife #capetown #barefoot,#https://instagram.com/p/5VRHpQABoC/#,Neutral
9050,"Bye, for now.",#https://instagram.com/p/5UGdPTw5Qb/#,Neutral
9056,Milkshakes in the sun. Rugby shmugby.,#https://instagram.com/p/5Rlb9XNM1v/#,Neutral
9080,#southafrica #capetown #volunteer #volunteerwork #volunteervacation,#https://instagram.com/p/5X0uNxnuVB/#,Neutral
9091,"Hey Friends/ Family and people Amy and I know :) Just to fill everyone in on the whole #MuizenbergtoManhattan thing.
We have officially taken the decision to defer @columbia offer and make the move out west next year.
We got the news that Amy was accepte",#https://instagram.com/p/5WeTlGReWg/#,Neutral
9093,The only place an early Monday morning wake-up is acceptable  @cheryse_white,#https://instagram.com/p/5VHhJ_OLNR/#,Neutral
9123,cape point,#https://instagram.com/p/5XRNNnq_Wo/#,Neutral
9127,The end of the earth,#https://instagram.com/p/5XDgcGxpTW/#,Neutral
9130,Solo. #vsco#vscocam#vscophile#vscogood#vscoapp#vscofolk#liveauthentic#afterlight#igers#igerssouthafrica#igerscapetown#instagramsa#instagramsouthafrica#35mm#instafollow#iphonography#squares#capetown#southafrica#4x3#16x9#summer#vscosummer#errrmagazine#phor,#https://instagram.com/p/5W7LyuqbEL/#,Neutral
9174,#SouthAfrica,#https://instagram.com/p/5RSTRLEpUM/#,Neutral
9203,Africa! #CapeTown,#https://instagram.com/p/5XkGUKy4qF/#,Neutral
9206,"Seems like there was a good sunset tonight and I missed it, so here is one from a few weeks back #latergram #pickfordswalk #avgcampro",#https://instagram.com/p/5Xdh4ZGY2X/#,Neutral
9218,Just chillin'. I don't want to leave africa! More Pictures coming soon #capetown #tattoo #pride #converse #southafrica,#https://instagram.com/p/5XJPLNRMVl/#,Neutral
9243,Can't believe I let a 2000 lb great white charge me in a small cage,#https://instagram.com/p/5nMw5Os1QA/#,Neutral
9252,I think I'm gonna... I think I'm... I think\85 @geoffrey_and_hamilton,#https://instagram.com/p/5pq8dQSZpD/#,Neutral
9260,"#Choices
#RightPeopleOn
#WrongPeopleOff",#https://instagram.com/p/5oWa7RE4Br/#,Neutral
9276,Resorted to road riding in prep for #lesothosky2015 #sucharoadie #cycling 103km around the peninsula!,#https://instagram.com/p/5j3bawLg_T/#,Neutral
9284,Adventure time,#https://instagram.com/p/5aSje_ncPc/#,Neutral
9291,What're you lookin' at?,#https://instagram.com/p/5pXpawi6Dc/#,Neutral
9302,#winter light at home,#https://instagram.com/p/5oVyyGIFlh/#,Neutral
9308,"New retirement plan: To buy a house in Simon's Town, and go see the penguins every day. #capetown #penguins",#https://instagram.com/p/5maPfSpJOP/#,Neutral
9309,#TheFamily,#https://instagram.com/p/5mQromOE1a/#,Neutral
9338,Chilling on the rocks,#https://instagram.com/p/5mri57wo_V/#,Neutral
9364,#capetown,#https://instagram.com/p/5o5BEHKP1H/#,Neutral
9365,At the edge of the world,#https://instagram.com/p/5oXaNqx8XW/#,Neutral
9378,@mattiasellaby looking a bit cold,#https://instagram.com/p/5kcICFjwmJ/#,Neutral
9389,"Crazy hair, don't care! #newhair #CapePoint #SouthAfrica",#https://instagram.com/p/5hpv37APEx/#,Neutral
9390,Indian and Atlantic ocean.,#https://instagram.com/p/5hl3aVIVUv/#,Neutral
9400,#lads,#https://instagram.com/p/5eBLEIOmEZ/#,Neutral
9410,Getting there #webdesign #phew,#https://instagram.com/p/5pENraEAia/#,Neutral
9416,#60mm,#https://instagram.com/p/5penzQOpCU/#,Neutral
9422,Pale #film,#https://instagram.com/p/5pQN0DEXj5/#,Neutral
9428,#vacation #capetown #southafrica #chilled,#https://instagram.com/p/5o1sZvnt1U/#,Neutral
9431,Cape Town,#https://instagram.com/p/5poqYkBphN/#,Neutral
9441,"""It can give me writer, a fierce individualist, a warmth, a love, a sense of belonging -- if not to the country at least to the human race...""  #vs??cam #vsc",#https://instagram.com/p/5p2_rWq6ot/#,Neutral
9451,"Braving the cold...
Fog, Rain, Sunshine or Cloudy weather we are always picture ready",#https://instagram.com/p/5ptQ2th3bc/#,Neutral
9454,Oscar Nye,#https://instagram.com/p/57yDR3HB2u/#,Neutral
9461,Cape Point.,#https://instagram.com/p/52n1fKnP8L/#,Neutral
9465,"getting close to #ostrich i didn't know what to expect, especially since those where my first encounter with the wild south african ones !",#https://instagram.com/p/52MA1eM2p_/#,Neutral
9470,"Well hello, Mr Baboon! Don't mind us -- we're just passing through! #baboon #nature #monkeybusiness",#https://instagram.com/p/5ztWBbliXL/#,Neutral
9481,Well this just seems like forever ago. #southafrica #littlecuptravels #waylatergram (that pink building though u af),#https://instagram.com/p/55KlJ6LO8N/#,Neutral
9483,Stopped at the beach on the way to arc rock where we saw a few jellyfish and seals #coastalrowing,#https://instagram.com/p/54-UWOxK8G/#,Neutral
9493,Surf was pumping today,#https://instagram.com/p/5sFny2C08t/#,Neutral
9521,Things end but memories last forever. @angelaeustonbrown,#https://instagram.com/p/57tJ--vpw0/#,Neutral
9539,Ocean to ocean,#https://instagram.com/p/55CltggM2m/#,Neutral
9540,#Kommetjie,#https://instagram.com/p/55BX-mqnti/#,Neutral
9564,My goal is to build a life I don't need a vacation from,#https://instagram.com/p/57Yty-A6ww/#,Neutral
9568,"This morning, as I did my devotional in traffic on the way to Nyanga, I looked out of the window to see the mornings very first soft light touch the mountains and change them from black to gold. The silhouettes of the native trees against the breaking su",#https://instagram.com/p/57PnoBmHCd/#,Neutral
9569,My July Favourites are now up on my blog. #monthlyfavourites #facemasks #concealer #lipstick #blush #nailpolish #essence #essencecosmetics #elizabetharden #makeupaddict #makeupjunkie #makeupobsessed #makeuplover #skincar,#https://instagram.com/p/57NdvTCj-r/#,Neutral
9575,Which oceans which? Where two #oceans collide #IndianOcean #AtlanticOcean,#https://instagram.com/p/57eISkE1yv/#,Neutral
9577,Cheeky baboon by the road. #southafrica #capetown #tablemountainnationalpark,#https://instagram.com/p/57SMiLEFiw/#,Neutral
9584,Sister sister #nofilter,#https://instagram.com/p/55Ohi4ssUD/#,Neutral
9586,Cape of Good Hope!,#https://instagram.com/p/54_Wy_xyER/#,Neutral
9625,At the Cape of #GoodHope. Baboons everywhere.,#https://instagram.com/p/51oFS5Oxg-/#,Neutral
9630,"#Throwback
#CTtour2014
#BradMoshTourLifes",#https://instagram.com/p/50a4yZHA_X/#,Neutral
9647,#CapeTown,#https://instagram.com/p/570167FHmq/#,Neutral
9657,Daddy and his daughters #familia,#https://instagram.com/p/57WKiim7hU_2rcXz1HJhAj8pL-FopsePEuevM0/#,Neutral
9663,Here's to the weekend baby  #rent,#https://instagram.com/p/57DwN-vw7K/#,Neutral
9672,"Colours. 

#vscocam #cityofcapetown #explore #sunset",#https://instagram.com/p/56eJnkszYS/#,Neutral
9676,"Let the music take over  my voice and the wind take over my body 
.
.
.
#windy #night #Saturday #leomarquad #roof #rooftop #party #cold #winter #lowercampus #notjammieplaza #uct #university #capetown #southafrica #followforfollow #fitfam 
Photocreds",#https://instagram.com/p/573IJQRoxe/#,Neutral
9716,#Lunch...Simonstown,#https://instagram.com/p/6NJqgMvNNN/#,Neutral
9756,Claudia  #Penguins #ThisIsSouthAfrica,#https://instagram.com/p/6K1UnSlMvZ/#,Neutral
9760,Into the blue,#https://instagram.com/p/6KEHMcs3SU/#,Neutral
9778,#silhouette #trees #sunset #winter #capetown #capetownmag,#https://instagram.com/p/6LFcDPBfKU/#,Neutral
9782,#CapeTown#Sunset#Sunrays#chapmanspeakdrive#Mountains#OceanWater#vacaymode#vacay2015#,#https://instagram.com/p/6N6WW7M8pX/#,Neutral
9810,#capetown,#https://instagram.com/p/6NFJAiTJyN/#,Neutral
9827,#cape of good #hope,#https://instagram.com/p/6K94PmCK4Y/#,Neutral
9845,Going places,#https://instagram.com/p/6KNjC5l6Xx/#,Neutral
9847,#southafrica#igersitalia #igersmilano #statigram #webstagram #iphoneography #italian#mobilephotography #italianeography #iphonesia #all_shots #ignation #ipopyou #Instagramers#ig#bestoftheday#Phoneonly#istafollowback#istafollowme#like#like4like#likeall#li,#https://instagram.com/p/6I1ZOLm3d9/#,Neutral
9848,We roll mad deep...,#https://instagram.com/p/6Iy3aTHsLZ/#,Neutral
9860,Sigdelts repping across the world #sdt #sigdeltsinafrica #sigdeltsummer,#https://instagram.com/p/6IQjtaPAji/#,Neutral
9904,Braai with a view,#https://instagram.com/p/6NgFjMHYhl/#,Neutral
9940,#vegan #vegantravel #vegansofig #travelgram #travel #tourist #volunteer #vegangirl #vegangram #veganshare #vegetarian #veganlife,#https://instagram.com/p/6fO2S_sD3d/#,Neutral
9948,"Oh ebbing tide,
swishing sea.
I feel your coolness,
your sand, my feet.
Oh Maker I hear you call,
over the water You call, call for me.
#captionsbywriters 
#liveunscripted",#https://instagram.com/p/6fuEJkBJ43/#,Neutral
9955,#sunny #sunday at @jan.harmse Monocle & Mermaid in Simons Town,#https://instagram.com/p/6cZ3LJoNXk/#,Neutral
9964,#redhill  #simonstown #winter #rideforlife,#https://instagram.com/p/6XphVKDxTy/#,Neutral
9967,Unlucky seal caught in mid air by this big white shark!! @shark_explorers #whiteshark #predation,#https://instagram.com/p/6V-2mmKbgS/#,Neutral
9998,Mondays don't have to be the worst day of the week #surfing #longbeach #kom #capetown #mondaymadness,#https://instagram.com/p/6fW8Eth1NL/#,Neutral
10006,"So, after discovering that random clumps of seaweed are often long-legged spider crabs, I found quite a few more on my next dive at Longbeach. I would point them out to my buddy, but he couldn't see what the fuss was until I gently collected one up onto",#https://instagram.com/p/6eevizEjwW/#,Neutral
10009,YMCA,#https://instagram.com/p/6dO-vSGZRZ/#,Neutral
10017,#soloroadtrip # datview,#https://instagram.com/p/6gFDeWEnqn/#,Neutral
10050,Greggles and ash catching thermals! #capeofgoodhope #youngbloodsinafrica #travelstoke #penguinhunting #ifonlywecouldfly #africa,#https://instagram.com/p/6ddRJHNk1_/#,Neutral
10062,The end of the world. For reals. Cape Point lighthouse. #capepoint #capeodgoodhope #KuhrSafari15,#https://instagram.com/p/6cF0daQ6-E/#,Neutral
10070,#nyc #miami #washington #sanfrancisco #florida #detroit #losangeles #chicago #dallas #houston #usa #stuttgart #berlin #cologne #munich #frankfurt #germany #london #paris #rome #bangkok #pretoria #johannesburg #capetown #southafrica,#https://instagram.com/p/6aUTdvg2Hq/#,Neutral
10076,cape point,#https://instagram.com/p/6ZJQcuBTl5/#,Neutral
10112,"Taking it one step at a time, trusting that God has a plan & He will make the best out of any situation. #Believe #hustlehard",#https://instagram.com/p/6eq0LajOaj/#,Neutral
10131,#nofiltersallowed #capetown #tobecontinued,#https://instagram.com/p/6fZ4CpFamL/#,Neutral
10140,The dragon conquering chapmans peak #vivo #vivogt #vw #chapmanspeak,#https://instagram.com/p/6e-0XGs-hj/#,Neutral
10153,"Because bedtime deserves a selfie! 
#bedtime #selfie #gayboy #gay #bedhead #guy #stubble",#https://instagram.com/p/6gF3e7Fakv/#,Neutral
10165,"Yes, the water is that blue.",#https://instagram.com/p/6r86GHJlrk/#,Neutral
10192,Crayola boats.,#https://instagram.com/p/6r8w_YplrP/#,Neutral
10193,"A sexy girl, selfie and a big gun. 

#vscocam #snapseed #miniroadtrip #simonstown #gunshow  #selfie #biggestgunnotinframe",#https://instagram.com/p/6r1LMOkJH1/#,Neutral
10198,Boys helping Issac do is 288 burpees,#https://instagram.com/p/6piELoqFeS/#,Neutral
10201,Doing somersaults with African cape fur seals #seals #soplayful #thoseeyesthough #diving #kelpforest #underwateracrobatics #blueplanet #suidafrika #southafrica  #africa,#https://instagram.com/p/6nMUBuSjPg/#,Neutral
10214,Outchere  #MamaAfrica,#https://instagram.com/p/6vAWQ_FCA5/#,Neutral
10217,Sunday Chill #CapeTown,#https://instagram.com/p/6uxlaODW2h/#,Neutral
10248,Sunset with a lighthouse #sunset #southafrica #africa #capetown #holiday,#https://instagram.com/p/6vaHBUk4AK/#,Neutral
10256,Sunday's are for surfers #CapeTown #Surfing #Beach #Waves,#https://instagram.com/p/6vFwQdOUei/#,Neutral
10267,#surf #kommetjie #capetown,#https://instagram.com/p/6uqUpurzr5/#,Neutral
10317,"Today on the blog: Coffee with Liesel Mayne from @baobabtravel, our very first partner. #myslowdrive",#https://instagram.com/p/6x1XNpFf08/#,Neutral
10323,Where two oceans meet,#https://instagram.com/p/6yBxsSHRh1/#,Neutral
10350,#bushlunch with #macadamia nuts,#https://instagram.com/p/6uZwDFiS-O/#,Neutral
10355,Cape Point Lighthouse. #lighthouse #capeofgoodhope #capepoint,#https://instagram.com/p/6tzPWnQSvq/#,Neutral
10373,Burn,#https://instagram.com/p/6rticzq_fr/#,Neutral
10379,Mama and baby baboon.,#https://instagram.com/p/6p5KdOJlqW/#,Neutral
10382,#capetown #capepoint,#https://instagram.com/p/6o335CBjSo/#,Neutral
10408,Guess who's coming to dinner,#https://instagram.com/p/6vBk-fiLJg/#,Neutral
10419,"'If he bumps into Mr McGuire, tell him I want my spoons back' 
#spoons #coffee #hawkscoffeestops",#https://instagram.com/p/6x7jBAs0Uc/#,Neutral
10425,"Basically Day 
#fangirl#fangirling#books#book#bookfangirl#fictionalcharacters#mazerunner#scorchtrials#newt#minho#love#otp#ship#novel#readyforscorch#newtmas#thominewt#thominho#themazerunner#thescorchtrials#crank#cranks#tst#divergent lours on the",#https://instagram.com/p/6xuvyFAOsu/#,Neutral
10432,And so it begins! The Western Cape leg of The Greenwood Guides site inspections for next year's landmark 15th edition kicked off with a cloudy day in Hout Bay #houtbay #capetown #southafrica #accommodation #hiddengems #cloudyday #hospitality @the_lost_so,#https://instagram.com/p/6xgQGaL_4i/#,Neutral
10456,Llundys doing its thing #llundudnobeach #surf #waves #bodyboard #thatsnotme,#https://instagram.com/p/6wknIJzPLK/#,Neutral
10467,#Houtbay @amazingcapetown @southafrica @southafricaza,#https://instagram.com/p/6vRVhaRH2I/#,Neutral
10477,"Earlier on today.. 
#jasminetea #owaysteacafe #leethefoodie #foodcapetown #instaeatscapetown #teaism #tealover #studybreak #mondays #capetown #chillyweather #perfectioninacup",#https://instagram.com/p/6x3qCfovmb/#,Neutral
10495,Wait for it,#https://instagram.com/p/6x_ir7IzBX/#,Neutral
10527,Exploring Scarborough,#https://instagram.com/p/7DbKdblJm8/#,Neutral
10531,"Did quick local Hill TT race, after not training for 3 months, 6th out of 508 riders not bad for untrained pins- looking forward to my build to DC race in @whatstodaysplan #redhill #ppa #racetec #doublecentury #cycling",#https://instagram.com/p/7Ckha0H_2-/#,Neutral
10539,Some days you are just born to be wild #adventure #capetownmag #nature #borntobewild #vivolicious #trailrunning #dontstopexploring #trailpassion  Thanks @veryvivolicious une,#https://instagram.com/p/7Azf62QEPN/#,Neutral
10559,Having a break,#https://instagram.com/p/68JL65LjgW/#,Neutral
10568,#scarboroughbeach,#https://instagram.com/p/64lIxlGIFK/#,Neutral
10576,High up on Cedar Spine (7C) in the Rocklands.. Total classic! Some spectacular falls from the last move.. One of which involved me missing all pads and spotters and somehow bouncing my shoulder off a rock.. Either way success next go MCBNRide @3rdrocking,#https://instagram.com/p/7Dje-jhv6q/#,Neutral
10582,Unusual bright yellow mushrooms growing in between my vegetables,#https://instagram.com/p/7A_lMoHee6/#,Neutral
10601,On my way to dive shark alley with my nomadic white water weaver........,#https://instagram.com/p/69uvQqj3rg/#,Neutral
10623,#jetlagponyclub #capetown #southafrica #vsco #vscocam,#https://instagram.com/p/7DcgMKrt-N/#,Neutral
10625,"""Life is an ocean and waves are our paths."" - Diana Matoso

#lifeofadventure 
#gopro 
#wohza",#https://instagram.com/p/7DXhRlRgYp/#,Neutral
10649,Look past the cracks. #mydog #foodforthought #fromwhereistand,#https://instagram.com/p/7ApAOjyg2y/#,Neutral
10676,how the city lights changed to these #leopardfrogs #noordhoek,#https://instagram.com/p/7EA9-3wEXT/#,Neutral
10690,It's still weird to see how nature restore itself after a huge fire .. #southafrica #instagood #instatravel #instafun #instavacation #instanature #naturereservepark,#https://instagram.com/p/7DcFNqmm3g/#,Neutral
10697,Driving around the mountain of #ChapmansPeak,#https://instagram.com/p/7DRbbqHSJ3/#,Neutral
10699,"The chemist 
#thetrailerparkboys #liqourland #tpb #laheyisbackontherye #sunnyvale #forthefewthatwatch",#https://instagram.com/p/7DM_8rwK-Y/#,Neutral
10706,#isabellarosechan playing at #auntiepas house #september 2014 #capetown #southafrica,#https://instagram.com/p/7CR8oiwbRg/#,Neutral
10726,#RidingTheWaveZA,#https://instagram.com/p/7BMZZVp0yX/#,Neutral
10746,Sup. #baboon #capepoint,#https://instagram.com/p/6-mcnllJot/#,Neutral
10749,Feed me! Baby #baboon #capepoint,#https://instagram.com/p/6-jj2xlJhx/#,Neutral
10767,Not all those who wander are lost! #capepoint #capetown #southafrica,#https://instagram.com/p/69RWpkHSpR/#,Neutral
10824,Grabbing some QT with little Sky,#https://instagram.com/p/7DvYB1H3fL/#,Neutral
10853,Natural hand powered South African surf wax #wawawoodensurfboards #wawa #naturalhandpoweredsurfwax #coldwaterwax #southafrica #capetown,#https://instagram.com/p/7BMoEimjf0/#,Neutral
10858,Hout Bay,#https://instagram.com/p/7BEcmcFG_9/#,Neutral
10865,#Llandudno #llundudnobeach,#https://instagram.com/p/7A_R7lmja8/#,Neutral
10868,Drinks with maaaaaah gurl before service! #cocktails #mysousiscool #myguuuurl #capetown #houtbay #dunes #beachfront #faceporn #hallahalla,#https://instagram.com/p/7A6DWrraUv/#,Neutral
10881,Sundaysa No. #sunday #sundaythings #dayout #lotd #ootd #outfitideas #capetown,#https://instagram.com/p/7AszzimLH_/#,Neutral
10883,All blacks,#https://instagram.com/p/7Aqm1eEVXY/#,Neutral
10891,Lil Hazel,#https://instagram.com/p/7EH-bjRfQv/#,Neutral
10912,I need a holiday Camps Bay I miss you,#https://instagram.com/p/7D7MEdJ8pP/#,Neutral
10947,Vintage shop in Simon's shop,#https://instagram.com/p/7UiCzWvV2K/#,Neutral
10964,I spent the day taking selfies with penguins while Avery did much of the paddling. Here we are in a forest of seaweed. #skafrica,#https://instagram.com/p/7REKIvggQP/#,Neutral
10981,Me who,#https://instagram.com/p/7PWpWsTMlu/#,Neutral
10987,#capetown #beach #sunset #ocean #tranquility #wedding,#https://instagram.com/p/7V2gjNSGEH/#,Neutral
11026,Look who modeled for me today x thanx Kerryn x,#https://instagram.com/p/7VEFULpEfl/#,Neutral
11036,Sisters #mysister,#https://instagram.com/p/7TKdEokeXo/#,Neutral
11099,In the mountains!,#https://instagram.com/p/7VKuLLI_GW/#,Neutral
11112,"#isabellarosechan playing with #auntiepas learning to say ""avion"" #southafrica #capetown 2014",#https://instagram.com/p/7UGfK3QbZd/#,Neutral
11113,Sunday drives with friends... #sunday #drives #german #cars #audi #mercedes #chapmanspeak #greatdrives #friends #capetown,#https://instagram.com/p/7TcC0-lBRX/#,Neutral
11144,Un Eland!,#https://instagram.com/p/7Ubvt1mKOl/#,Neutral
11149,#CapeOfGoodHope #SouthAfrica.,#https://instagram.com/p/7TY0b1Lw0O/#,Neutral
11160,I'd like to introduce you all to my friend the baboon,#https://instagram.com/p/7Stoe2r7jf/#,Neutral
11190,#lighthouse #capetown,#https://instagram.com/p/7PiC_DSJ15/#,Neutral
11201,Cape of good hope #southafrica,#https://instagram.com/p/7N7HWBv80L/#,Neutral
11203,"at the end of chapmans' peak drive 
#capeofgoodhop #southafrica #chapmanspeak",#https://instagram.com/p/7N5COOO6cJ/#,Neutral
11215,Edge of the World,#https://instagram.com/p/7MSejdD-CO/#,Neutral
11243,They said we could be friends #seal #Capetownlife #whyisthiscitysoaesthetic,#https://instagram.com/p/7WAIoRkHdf/#,Neutral
11244,Hout Bay #houtbay #houtbaybeach #houtbaymarket #houtbayharbour #hout,#https://instagram.com/p/7V9tcQofXE/#,Neutral
11267,Est. 2007,#https://instagram.com/p/7VHhemiKNs/#,Neutral
11354,Jocelyn,#https://instagram.com/p/7lB8fSCdPt/#,Neutral
11374,#selfie of a selfie with a #penguin.#southafrica #penguins @julietdixie,#https://instagram.com/p/7nWZJINX-S/#,Neutral
11403,#happysunday#capetown,#https://instagram.com/p/7j-N02jKpA/#,Neutral
11407,"""And sometimes you need to burn a few bridges to throw light on the road a head."" - The Dreamer",#https://instagram.com/p/7iPat3pWUU/#,Neutral
11418,#coffeegrabber,#https://instagram.com/p/7faXcmIDf-/#,Neutral
11426,"""No pictures, please. We just want to get home to our families. Have you paparazzi vultures no shame!?!"" #penguins #simonstown #iuvancighstakesouthafrica #southafrica #penguinparty",#https://instagram.com/p/7dUaLISxoj/#,Neutral
11435,wish for more,#https://instagram.com/p/7aaowCTMmx/#,Neutral
11436,"Deep South Evening Twilight. 
#capetown #southafrica #iphone #sunset #cityofcapetownskies #southafricanskies",#https://instagram.com/p/7ZNSJwH5Ne/#,Neutral
11481,"meet and greet w/ an ostrich QLPd 
#helloyoustupidthing #southafrica #capepoint #westerncape",#https://instagram.com/p/7fN6QjmZWy/#,Neutral
11483,nighty night,#https://instagram.com/p/7oGdqXDUwa/#,Neutral
11528,Sundazed,#https://instagram.com/p/7ksDQNOGrh/#,Neutral
11536,Charles getting the #fire going .. #maninhiselement,#https://instagram.com/p/7kcTyhOzIT/#,Neutral
11542,Baby kauthar and Ico,#https://instagram.com/p/7kNqJROpjS/#,Neutral
11574,R25 is basically $2  #floweroftheday,#https://instagram.com/p/7nqjyMTUao/#,Neutral
11594,Vernal Days,#https://instagram.com/p/7m7OI1m8M-/#,Neutral
11603,Saw this on my morning walk. What's your definition of happiness?,#https://instagram.com/p/7mlxWSiUFW/#,Neutral
11628,You got to pay to play. Crew members Michael went down a hill and got #speedwoobble and #fall #thatslife #skate_rats_crew #skateboardingisfun #fishoek #southafrica #life #fortheloveofskateboarding #hill,#https://instagram.com/p/7lNSvokVZY/#,Neutral
11632,Sunday sunset dates with these two babes.,#https://instagram.com/p/7lI-NlqSaq/#,Neutral
11652,Bright yellow rock growing lichen,#https://instagram.com/p/7nu0_vH-Bz/#,Neutral
11668,Hello Atlantic and Indian oceans. #HMgoes,#https://instagram.com/p/7kvvXlO8P8/#,Neutral
11678,"Hi from Cape Town! Technically, the farthest point at Cape Point. This is the #gale-force winds"" look, very big for fall 2015. #capetown #southafrica",#https://instagram.com/p/7ikrSWmwaX/#,Neutral
11684,Cape Point trail,#https://instagram.com/p/7iK6xRopHz/#,Neutral
11715,"Life's not meant to be lived in one place. Travel as much, as far & as long as you can. #globetrotting #worldtraveling #destinationsunknown",#https://instagram.com/p/7YVHo1qhMu/#,Neutral
11722,Kalk bay ape,#https://instagram.com/p/7oCKkBRgQC/#,Neutral
11729,Surfing competition at Kalk life with my @keganmac,#https://instagram.com/p/7nQd-frV8t/#,Neutral
11768,"My legs was so sore after the waves crashed against it, I was almost run over by guys playing rugby. My point is that the best memories comes from the weirdest moments, so make each one count, because in the end it's the memory that you'll remember and n",#https://instagram.com/p/7nkJtTgFXm/#,Neutral
11780,Hout Bay,#https://instagram.com/p/7nXwKqGt2F/#,Neutral
11782,In Northern California we'd call this a #beachday,#https://instagram.com/p/7nWBdePHTK/#,Neutral
11794,heliophilia #summer,#https://instagram.com/p/7nDcSAM-VC/#,Neutral
11799,My #ManCrushMonday #WeekendShenanigans #BEACH,#https://instagram.com/p/7m_7mcreEQ/#,Neutral
11831,Need another catch up! Missed @tarynleighb this much,#https://instagram.com/p/7nHJ3KMxqp/#,Neutral
11854,"Me and this knob #takingon #capetown, #southafrica...",#https://instagram.com/p/7oVkFCuwt7/#,Neutral
11856,#capetown #rocks #shotonfilm #kodak #kodakportra #leica #summarit #35mm by #eudesdesantana,#https://instagram.com/p/7oNXKSN4B0/#,Neutral
11870,the climb,#https://instagram.com/p/7n_y4sorf7/#,Neutral
11879,White.,#https://instagram.com/p/7n4WCwDECj/#,Neutral
11908,Natasha Nkho,#https://instagram.com/p/74-W2xOyhP/#,Neutral
11913,#LMAO,#https://instagram.com/p/74mVW7Ed5B/#,Neutral
11923,"Penguins detest running and jogging, preferring jump squats instead.",#https://instagram.com/p/729o4fK52X/#,Neutral
11925,I want back,#https://instagram.com/p/728IjKOWAT/#,Neutral
11929,"Run  SouthAfrica Run.

An exploration of Simons Town's forgotten Navel bases. 
#impiexplorers #sayhello #photographyislifee #pursuitofportraits",#https://instagram.com/p/72GajBvMNG/#,Neutral
11930,"An exploration into Simons Town's forgotten naval bases 
#chasingemotions",#https://instagram.com/p/72GGL4vMMq/#,Neutral
11939,Selfie beach,#https://instagram.com/p/70_SGxh-tn/#,Neutral
11941,#TeamApertheidLost #RWC2015,#https://instagram.com/p/70nVU5Ed28/#,Neutral
11942,#QuayFourHotelSimonstown,#https://instagram.com/p/70k7fPkdxx/#,Neutral
11951,"Ocean air, salty hair",#https://instagram.com/p/7zhAPPLV8q/#,Neutral
11961,Evening silence,#https://instagram.com/p/7tDcTPBGaF/#,Neutral
12077,self respect is the best food for discipline,#https://instagram.com/p/70qb6owftF/#,Neutral
12137,No caption needed,#https://instagram.com/p/73STugKxM2/#,Neutral
12145,Bring on summer. A lazy Sunday in Cape Town.,#https://instagram.com/p/73EbySNpCg/#,Neutral
12156,#horizon #view #kalkbay #harbour,#https://instagram.com/p/75XkuyCZsM/#,Neutral
12170,#mybestfriend Man crush all day everyDay,#https://instagram.com/p/73WWLosjvK/#,Neutral
12176,I could get used to this view. #capetown #southafrica,#https://instagram.com/p/72wT0alEMv/#,Neutral
12181,The most south-western point of the African continent #capeofgoodhope #capetown  #southafrica,#https://instagram.com/p/718776RkTw/#,Neutral
12192,Ehh,#https://instagram.com/p/7z-10OLhWq/#,Neutral
12213,The southern tip of africa... #capepoint,#https://instagram.com/p/7vEdKMOY3g/#,Neutral
12218,Cape point #capepoint #southafrica #travel #wander #wanderlust #iphoneonly #iphoneography #iphoneonly #like #myfavtourlina #lighthouse #instatravel #travelphoto #travelphotography #nofilter #follow #traveladvisorpic #goodhope #travelgram #10likes #20like,#https://instagram.com/p/7t7P7Ku-u5/#,Neutral
12221,Hey @wbr912 and @karilynleigh I was real close to you today... #capepoint,#https://instagram.com/p/7s9-Q-P3gF/#,Neutral
